app_id,project_start_date,project_start_year,post_policy_start,original_stage3_classification,stage3_confidence,control_layer,cumulative_control_C0,cumulative_control_C01,cumulative_control_C03,cumulative_control_C05,cumulative_control_C06,regression_group_CONTROL_C0,regression_group_CONTROL_C01,regression_group_CONTROL_C03,regression_group_CONTROL_C05,regression_group_CONTROL_C06,pub_pre24,pub_post24,any_pub_pre24,any_pub_post24,delta_pub24,delta_any_pub24,p1_existing_project_sample,publication_6m,publication_12m,publication_18m,any_publication_6m,any_publication_12m,any_publication_18m,sufficient_followup_6m,sufficient_followup_12m,sufficient_followup_18m,p2_entry_cohort,dmca_strict_21,dmca_main_27,dmca_broad_48,dmca_notice_count,dmca_lineage_count,first_dmca_notice_date,dmca_count_note,stage3_already_rap_modalities,stage3_legacy_route_modalities,schema27_title,schema27_pi,schema27_institution,website_url
2495,2015-02-23,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,2,2,0,1,1,1,1,1,outside_entry_window,0,0,0,0,0,,,,PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Sex differences in the association between major and modifiable risk factors with cardiovascular disease,Professor Mark Woodward,George Institute for Global Health,https://www.ukbiobank.ac.uk/projects/sex-differences-in-the-association-between-major-and-modifiable-risk-factors-with-cardiovascular-disease/
2532,2017-03-01,2017,0,NEWLY_RAP_BOUND,HIGH,C6,0,0,0,0,1,treated,treated,treated,treated,control_overlap_original_newly_rap_bound,4,5,1,1,1,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION|IMAGING|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,UK Biobank Stroke Study (UKBiSS): developing an in-depth understanding of the determinants of stroke and its subtypes,Professor Cathie Sudlow,University of Edinburgh,https://www.ukbiobank.ac.uk/projects/uk-biobank-stroke-study-ukbiss-developing-an-in-depth-understanding-of-the-determinants-of-stroke-and-its-subtypes/
2964,2015-09-01,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,28,23,1,1,-5,0,1,0,0,1,0,0,1,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING,Description of cardiovascular phenotype in the UK Biobank population based on cardiovascular magnetic resonance and carotid ultrasound,Professor Steffen Petersen,Queen Mary University of London,https://www.ukbiobank.ac.uk/projects/description-of-cardiovascular-phenotype-in-the-uk-biobank-population-based-on-cardiovascular-magnetic-resonance-and-carotid-ultrasound/
3028,2017-04-03,2017,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,Salivary biomarkers of a healthy diet and development of type 2 diabetes,Professor Gordon Proctor,King's College London,https://www.ukbiobank.ac.uk/projects/salivary-biomarkers-of-a-healthy-diet-and-development-of-type-2-diabetes/
3037,2013-07-01,2013,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Diet and its associatio between health and risk of cancer,Dr Kathryn Bradbury,University of Auckland,https://www.ukbiobank.ac.uk/projects/diet-and-its-associatio-between-health-and-risk-of-cancer/
3071,2015-10-01,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION,Genetic epidemiology of melanoma and melanoma survival,Professor David Bishop,University of Leeds,https://www.ukbiobank.ac.uk/projects/genetic-epidemiology-of-melanoma-and-melanoma-survival/
3139,2013-09-16,2013,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Association between arterial stiffness index and risk of cardiovascular disease,Dr Anne-Claire Vergnaud,Imperial College London,https://www.ukbiobank.ac.uk/projects/association-between-arterial-stiffness-index-and-risk-of-cardiovascular-disease/
3173,2017-03-01,2017,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,"A multi-level approach to better understand the association between physical activity and sedentary behaviour, and cancer risk.",Dr Ruth Hunter,Queen's University Belfast,https://www.ukbiobank.ac.uk/projects/a-multi-level-approach-to-better-understand-the-association-between-physical-activity-and-sedentary-behaviour-and-cancer-risk/
3224,2014-07-01,2014,0,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,,"Health satisfaction of individuals diagnosed with coeliacs disease, IBD and healthy controls",Dr Jennifer Fisher,Temple University,https://www.ukbiobank.ac.uk/projects/health-satisfaction-of-individuals-diagnosed-with-coeliacs-disease-ibd-and-healthy-controls/
3248,2013-06-30,2013,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,Hormones and Breast Cancer Consortium: Risk factors for breast cancer,Professor Timothy Key,University of Oxford,https://www.ukbiobank.ac.uk/projects/hormones-and-breast-cancer-consortium-risk-factors-for-breast-cancer/
3282,2013-06-30,2013,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Prostate Cancer Epidemiology Consortium: Risk factors for prostate cancer,Dr Ruth Travis,University of Oxford,https://www.ukbiobank.ac.uk/projects/prostate-cancer-epidemiology-consortium-risk-factors-for-prostate-cancer/
3398,2014-01-01,2014,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,"Effects of the use of computer games, internet use and mobile phone use on the physical and mental health of the UK Biobank population",Dr Pantelis Koutroumpis,Imperial College London,https://www.ukbiobank.ac.uk/projects/effects-of-the-use-of-computer-games-internet-use-and-mobile-phone-use-on-the-physical-and-mental-health-of-the-uk-biobank-population/
3474,2014-07-01,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING|QUESTIONNAIRES_ASSESSMENT,Effects of Chronotype on Sleep Duration and Body Composition Variables,Dr Alexandra Hanlon,University of Pennsylvania,https://www.ukbiobank.ac.uk/projects/effects-of-chronotype-on-sleep-duration-and-body-composition-variables/
3501,2015-10-01,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Genome-wide association studies of chronic pain and the overlap with depression.,Professor Daniel Smith,University of Glasgow,https://www.ukbiobank.ac.uk/projects/genome-wide-association-studies-of-chronic-pain-and-the-overlap-with-depression/
3572,2013-07-01,2013,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,outside_entry_window,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,The impact of hearing difficulty and hearing aids on depression and fluid intelligence,Professor Jerker Ronnberg,Linnaeus Centre HEAD,https://www.ukbiobank.ac.uk/projects/the-impact-of-hearing-difficulty-and-hearing-aids-on-depression-and-fluid-intelligence/
3593,2014-09-08,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,3,7,1,1,4,0,1,0,0,1,0,0,1,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,"Osteoporosis, fractures and cardiovascular risk",Professor Nicholas Harvey,University of Southampton,https://www.ukbiobank.ac.uk/projects/osteoporosis-fractures-and-cardiovascular-risk/
3913,2016-01-01,2016,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION,The genetics of HbA1c: biological pathways and impact on diabetes and cardiovascular disease risk.,Professor Ines Barroso,University of Exeter,https://www.ukbiobank.ac.uk/projects/the-genetics-of-hba1c-biological-pathways-and-impact-on-diabetes-and-cardiovascular-disease-risk/
3932,2013-07-11,2013,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS,A risk-benefit ratio of sunlight exposure,Dr Richard Weller,University of Edinburgh,https://www.ukbiobank.ac.uk/projects/a-risk-benefit-ratio-of-sunlight-exposure/
3966,2013-09-01,2013,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,"Study to indenify risk factors for RA, osteoporosis and cardiovascular disease",Dr Duncan Porter,University of Glasgow,https://www.ukbiobank.ac.uk/projects/study-to-indenify-risk-factors-for-ra-osteoporosis-and-cardiovascular-disease/
4047,2014-06-03,2014,0,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,,Quantification of Variation in Blood,Professor David Williams,Loughborough University,https://www.ukbiobank.ac.uk/projects/quantification-of-variation-in-blood/
4236,2018-05-29,2018,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Natural Environments and Wellbeing in the UK,Dr Daniela Fecht,Imperial College London,https://www.ukbiobank.ac.uk/projects/natural-environments-and-wellbeing-in-the-uk/
4364,2014-01-20,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,LINKED_HEALTH_RECORDS,"Investigation into the inter-relationship between paternal age, traits and the incidence of diseases",Dr Pin Tong,University of Edinburgh,https://www.ukbiobank.ac.uk/projects/investigation-into-the-inter-relationship-between-paternal-age-traits-and-the-incidence-of-diseases/
4372,2014-03-01,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|PHYSICAL_MEASURES,GWAS on assoiations for hypertension,Professor Louise Wain,University of Leicester,https://www.ukbiobank.ac.uk/projects/gwas-on-assoiations-for-hypertension/
4408,2015-06-01,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,The genetics of multiple sclerosis in the UK,Professor Stephen Sawcer,University of Cambridge,https://www.ukbiobank.ac.uk/projects/the-genetics-of-multiple-sclerosis-in-the-uk/
4477,2016-06-01,2016,0,MIXED,HIGH,C1,0,1,1,1,1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,WES,GENOTYPING_IMPUTATION,Identification and characterisation of naturally-occurring human gene knockouts.,Professor David van Heel,Queen Mary University of London,https://www.ukbiobank.ac.uk/projects/identification-and-characterisation-of-naturally-occurring-human-gene-knockouts/
4483,2014-05-07,2014,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Identification of modifiable and non-modifiable correlates of sedentary behaviours and physical activity in adults aged =65 years,Dr Simon Griffin,University of Cambridge,https://www.ukbiobank.ac.uk/projects/identification-of-modifiable-and-non-modifiable-correlates-of-sedentary-behaviours-and-physical-activity-in-adults-aged-65-years/
4580,2015-07-01,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|IMAGING|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,"Heel bone properties and fracture outcomes: Correlates, gene-environment interactions, and implications for fracture risk assessment.",Dr Stephen Kaptoge,University of Cambridge,https://www.ukbiobank.ac.uk/projects/heel-bone-properties-and-fracture-outcomes-correlates-gene-environment-interactions-and-implications-for-fracture-risk-assessment/
4669,2013-12-01,2013,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Performance and improvement of lung cancer risk prediction models,Dr David Muller,Imperial College London,https://www.ukbiobank.ac.uk/projects/performance-and-improvement-of-lung-cancer-risk-prediction-models/
4800,2015-07-13,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING|PHYSICAL_MEASURES,"Early life influences on cerebral small vessel disease, stroke and dementia in later life.",Professor Joanna Wardlaw,University of Edinburgh,https://www.ukbiobank.ac.uk/projects/early-life-influences-on-cerebral-small-vessel-disease-stroke-and-dementia-in-later-life/
4816,2018-04-24,2018,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Genetic determinants of Paget's disease,Professor Stuart Ralston,University of Edinburgh,https://www.ukbiobank.ac.uk/projects/genetic-determinants-of-pagets-disease/
4844,2014-09-27,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,7,8,1,1,1,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|IMAGING,STratifying Resilience and Depression Longitudinally (STRADL),Professor Andrew McIntosh,University of Edinburgh,https://www.ukbiobank.ac.uk/projects/stratifying-resilience-and-depression-longitudinally-stradl/
4892,2015-01-12,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,2,0,1,0,-2,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,"Genetic determinants of smoking, smoking cessation success and pharmacogenetics of cessation therapies",Professor Martin Tobin,University of Leicester,https://www.ukbiobank.ac.uk/projects/genetic-determinants-of-smoking-smoking-cessation-success-and-pharmacogenetics-of-cessation-therapies/
4939,2015-05-01,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Estimation of the genetic correlation among human cancers and correlated intermediate traits and identification of pleiotropic cancer loci,Professor Albert Tenesa,University of Edinburgh,https://www.ukbiobank.ac.uk/projects/estimation-of-the-genetic-correlation-among-human-cancers-and-correlated-intermediate-traits-and-identification-of-pleiotropic-cancer-loci/
5122,2013-10-01,2013,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,LINKED_HEALTH_RECORDS,Risk factors for early menopause and association with type 2 diabetes and cardiovascular disease,Dr John Perry,University of Cambridge,https://www.ukbiobank.ac.uk/projects/risk-factors-for-early-menopause-and-association-with-type-2-diabetes-and-cardiovascular-disease/
5167,2018-07-05,2018,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,The role of serum-based small molecule antioxidants in preventing and predicting age-related phenotypes and respiratory cancer,Dr Laura Horsfall,University College London,https://www.ukbiobank.ac.uk/projects/the-role-of-serum-based-small-molecule-antioxidants-in-preventing-and-predicting-age-related-phenotypes-and-respiratory-cancer/
5179,2014-01-06,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,ENVIRONMENT_GEOSPATIAL|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,"Air Pollution, Noise and Cardio-respiratory diseases-BioSHaRE Environmental Core Project",Dr Yutong Cai,Imperial College London,https://www.ukbiobank.ac.uk/projects/air-pollution-noise-and-cardio-respiratory-diseases-bioshare-environmental-core-project/
5180,2014-07-01,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,"The associations between physical activity, sedentary behaviour and muscle strength",Dr Simon Griffin,University of Cambridge,https://www.ukbiobank.ac.uk/projects/the-associations-between-physical-activity-sedentary-behaviour-and-muscle-strength/
5216,2015-12-14,2015,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Fuelling health equity? The impact of the Winter Fuel Payment on the health of UK households.,Dr Michael Daly,University of Stirling,https://www.ukbiobank.ac.uk/projects/fuelling-health-equity-the-impact-of-the-winter-fuel-payment-on-the-health-of-uk-households/
5237,2015-02-27,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,The morbidity burden of giant cell arteritis and polymyalgia rheumatica,Dr Sarah Mackie,University of Leeds,https://www.ukbiobank.ac.uk/projects/the-morbidity-burden-of-giant-cell-arteritis-and-polymyalgia-rheumatica/
5339,2014-09-01,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,Development and validation of risk prediction model for prostate cancer,Professor Kenneth Muir,University of Manchester,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-risk-prediction-model-for-prostate-cancer/
5445,2016-02-01,2016,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION,The association between peripheral blood myeloid:lymphoid subsets and long term survival,Dr Vivek Naranbhai,University of Oxford,https://www.ukbiobank.ac.uk/projects/the-association-between-peripheral-blood-myeloidlymphoid-subsets-and-long-term-survival/
5608,2013-12-01,2013,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,IMAGING|LINKED_HEALTH_RECORDS,Investigating the distribution and determinants of intraocular pressure in the aetiology of glaucoma,Professor Paul Foster,Moorfields Eye Hospital NHS Foundation Trust,https://www.ukbiobank.ac.uk/projects/investigating-the-distribution-and-determinants-of-intraocular-pressure-in-the-aetiology-of-glaucoma/
5791,2014-09-01,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,Development and validation of risk prediction model for breast and ovarian cancers,Professor Kenneth Muir,University of Manchester,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-risk-prediction-model-for-breast-and-ovarian-cancers/
5855,2015-08-31,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,Development and validation of risk prediction model for osteoarthritis,Professor Kenneth Muir,University of Manchester,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-risk-prediction-model-for-osteoarthritis/
5864,2014-09-01,2014,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,3,0,1,0,-3,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Development and validation of risk prediction model for dementia,Professor Kenneth Muir,University of Manchester,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-risk-prediction-model-for-dementia/
5974,2015-05-02,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,Development and validation of risk prediction models for cancer.,Professor Kenneth Muir,University of Manchester,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-risk-prediction-models-for-cancer/
6077,2015-04-01,2015,0,NEWLY_RAP_BOUND,HIGH,C6,0,0,0,0,1,treated,treated,treated,treated,control_overlap_original_newly_rap_bound,1,2,1,1,1,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING|QUESTIONNAIRES_ASSESSMENT,Telomere length measurement in UK Biobank: advancing understanding of biological ageing and age-related diseases,Professor Nilesh Samani,University of Leicester,https://www.ukbiobank.ac.uk/projects/telomere-length-measurement-in-uk-biobank-advancing-understanding-of-biological-ageing-and-age-related-diseases/
6326,2014-08-01,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,LINKED_HEALTH_RECORDS,Women?s reproductive health and chronic disease,Dr Abigail Fraser,University of Bristol,https://www.ukbiobank.ac.uk/projects/womens-reproductive-health-and-chronic-disease/
6342,2016-06-01,2016,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Identifying variant/tissue interactions in age-related diseases,Joao Pedro Magalhaes,University of Liverpool,https://www.ukbiobank.ac.uk/projects/identifying-variant-tissue-interactions-in-age-related-diseases/
6507,2015-07-01,2015,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Developing the potential of UK Biobank Retinal Photographs and OCT Scans: Grading of images by NetwORC UK for The UK Biobank Eye and Vision Consortium,Professor Paul Foster,Moorfields Eye Hospital NHS Foundation Trust,https://www.ukbiobank.ac.uk/projects/developing-the-potential-of-uk-biobank-retinal-photographs-and-oct-scans-grading-of-images-by-networc-uk-for-the-uk-biobank-eye-and-vision-consortium/
6553,2014-10-01,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,1,0,1,0,-1,-1,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Genome-wide association studies of mental health.,Dr Rona Strawbridge,University of Glasgow,https://www.ukbiobank.ac.uk/projects/genome-wide-association-studies-of-mental-health/
6569,2014-07-01,2014,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,6,7,1,1,1,0,1,0,0,0,0,0,0,1,1,1,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING|PHYSICAL_MEASURES,Organ specific fat measurements using MRI. A new quantitative imaging method with automated analysis.,Dr Olof Dahlqvist Leinhard,AMRA Medical AB,https://www.ukbiobank.ac.uk/projects/organ-specific-fat-measurements-using-mri-a-new-quantitative-imaging-method-with-automated-analysis/
