application_id,application_title,application_pi,application_institution,project_start_date,project_start_month,project_start_year,project_start_quarter,post_july2024,analysis_eligible_start_date,primary_its_window_2019_2025,drop_recent_12m_sample,website_match_status,website_url,leak_strict_21,leak_main_27,leak_archived_broad_48,leak_final_expanded,linkage_confidence,linked_lineage_count,linked_family_count,linked_repo_count,linked_notice_count,linked_targeted_row_count,linked_lineages,linked_repo_urls,evidence_grades,count_notes
67903,Application of Genome Wide Association Study (GWAS) in Drug Repositioning -Taking Ankylosing Spondylitis as an Example,Miss Mengting Lee,National Defense Medical Center,2021-02-15,2021-02,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/application-of-genome-wide-association-study-gwas-in-drug-repositioning-taking-ankylosing-spondylitis-as-an-example/,0,0,0,0,,0,0,0,0,0,,,,
67926,"Cardiovascular Risk Factors, Drug Treatments, and their Effects on Alzheimer's Disease and Related Dementias in the United Kingdom Biobank",Mr Neal Jawadekar,Columbia University,2021-04-26,2021-04,2021,2021Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/cardiovascular-risk-factors-drug-treatments-and-their-effects-on-alzheimers-disease-and-related-dementias-in-the-united-kingdom-biobank/,0,0,0,0,,0,0,0,0,0,,,,
67988,The genetic landscape of chronic pruritic dermatoses,Dr Shawn Kwatra,Johns Hopkins University,2021-11-09,2021-11,2021,2021Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-genetic-landscape-of-chronic-pruritic-dermatoses/,0,0,0,0,,0,0,0,0,0,,,,
67990,Leveraging objective physical activity measures and MRI images to dissect the relationships of physical activity with cardiovascular and cerebrovascular health,Dr Xinyue Li,City University of Hong Kong,2021-06-16,2021-06,2021,2021Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/leveraging-objective-physical-activity-measures-and-mri-images-to-dissect-the-relationships-of-physical-activity-with-cardiovascular-and-cerebrovascular-health/,0,0,0,0,,0,0,0,0,0,,,,
68018,Machine Learning Phenotyping of Morphology and Structure and Association with Genetic Determinants of Health and Aging,Dr David Ouyang,Cedars-Sinai Medical Center,2021-02-15,2021-02,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/machine-learning-phenotyping-of-morphology-and-structure-and-association-with-genetic-determinants-of-health-and-aging/,0,0,0,0,,0,0,0,0,0,,,,
68025,"Investigation and Validation of PheWAS, PheRS, PRS, and Drug Repurposing Analyses",Dr Jacob Keaton,National Human Genome Research Institute,2021-04-22,2021-04,2021,2021Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/investigation-and-validation-of-phewas-phers-prs-and-drug-repurposing-analyses/,0,0,0,0,,0,0,0,0,0,,,,
68039,Genetic determinants of the formation and rupture of intracranial aneurysms,Professor J. Marc C. van Dijk,University Medical Center Groningen,2021-04-27,2021-04,2021,2021Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genetic-determinants-of-the-formation-and-rupture-of-intracranial-aneurysms/,0,0,0,0,,0,0,0,0,0,,,,
68073,Risk-prediction models for developing and/or dying of lung cancer,Dr Thomas Callender,University College London,2021-03-16,2021-03,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/risk-prediction-models-for-developing-and-or-dying-of-lung-cancer/,0,0,0,0,,0,0,0,0,0,,,,
68127,Dissecting functional implications of single nucleotide polymorphisms (SNPs) in non-coding elements,Professor Jiajian Zhou,Southern Medical University,2022-02-24,2022-02,2022,2022Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/dissecting-functional-implications-of-single-nucleotide-polymorphisms-snps-in-non-coding-elements/,0,0,0,0,,0,0,0,0,0,,,,
68136,"Prediction of the risk of morbidity, recurrence and mortality of cardiovascular diseases and cancer: the effect of environmental, clinical and genetic factors",Professor Yueping Shen,Soochow University,2021-01-28,2021-01,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/prediction-of-the-risk-of-morbidity-recurrence-and-mortality-of-cardiovascular-diseases-and-cancer-the-effect-of-environmental-clinical-and-genetic-factors/,0,0,0,0,,0,0,0,0,0,,,,
68143,Imaging-genetic study for human brain aging based on deep learning,Professor Heung-Il Suk,Korea University,2021-08-03,2021-08,2021,2021Q3,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/imaging-genetic-study-for-human-brain-aging-based-on-deep-learning/,0,0,0,0,,0,0,0,0,0,,,,
68162,Sex-specific genetic effects on blood pressure traits,Professor Inke Konig,University of Lubeck,2021-12-14,2021-12,2021,2021Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/sex-specific-genetic-effects-on-blood-pressure-traits/,0,0,0,0,,0,0,0,0,0,,,,
68213,Impact of multisite musculoskeletal pain and its mechanism,Dr Feng Pan,University of Tasmania,2021-01-12,2021-01,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/impact-of-multisite-musculoskeletal-pain-and-its-mechanism/,0,0,0,0,,0,0,0,0,0,,,,
68221,Understanding the impact of common and rare genetic variants on the penetrance and pathogenicity of human rare metabolic Mendelian Disorders,Dr Stuart Murray,Agios Pharmaceuticals Inc,2021-03-23,2021-03,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/understanding-the-impact-of-common-and-rare-genetic-variants-on-the-penetrance-and-pathogenicity-of-human-rare-metabolic-mendelian-disorders/,0,0,0,0,,0,0,0,0,0,,,,
68232,Relationship between the Circadian System and Major Depressive Disorder using Mendelian Randomisation,Ms Valentina Paz,University College London,2021-04-20,2021-04,2021,2021Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/relationship-between-the-circadian-system-and-major-depressive-disorder-using-mendelian-randomisation/,0,0,0,0,,0,0,0,0,0,,,,
68245,A population survey of subclonal copy number variation,Dr Mark Pinese,Children's Cancer Institute Australia,2021-02-09,2021-02,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/a-population-survey-of-subclonal-copy-number-variation/,0,0,0,0,,0,0,0,0,0,,,,
68250,Internal application for WGS samples,Dr Lucy Burkitt-Gray,UK Biobank Ltd,,,,,,0,0,0,unmatched_schema27,,0,0,0,0,,0,0,0,0,0,,,,
68278,Identification of digital biomarkers in immune-mediated inflammatory diseases from accelerometer data,Dr Stefan Avey,"Janssen Research And Development, LLC",2021-03-22,2021-03,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/identification-of-digital-biomarkers-in-immune-mediated-inflammatory-diseases-from-accelerometer-data/,0,0,0,0,,0,0,0,0,0,,,,
68297,"Genetic association and gene-environment interaction in liver disease, cirrhosis, and hepatocellular carcinoma",Dr Christopher Amos,Baylor College of Medicine,2021-08-09,2021-08,2021,2021Q3,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genetic-association-and-gene-environment-interaction-in-liver-disease-cirrhosis-and-hepatocellular-carcinoma/,0,0,0,0,,0,0,0,0,0,,,,
68307,Environmental and genetic determinants of morbidity and mortality among adults with cardiometabolic disorders,Professor Gang Liu,Huazhong University of Science and Technology,2020-11-25,2020-11,2020,2020Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/environmental-and-genetic-determinants-of-morbidity-and-mortality-among-adults-with-cardiometabolic-disorders/,0,0,0,0,,0,0,0,0,0,,,,
68324,A neurobiological and genetic study of loneliness,Dr Richard Ramsey,Macquarie University,2021-01-28,2021-01,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/a-neurobiological-and-genetic-study-of-loneliness/,0,0,0,0,,0,0,0,0,0,,,,
68330,Machine learning for precision prediction of individual cardiovascular outcomes using cardiovascular structure and function domains,Professor Seung-Pyo Lee,Seoul National University Hospital,2021-02-16,2021-02,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/machine-learning-for-precision-prediction-of-individual-cardiovascular-outcomes-using-cardiovascular-structure-and-function-domains/,0,0,0,0,,0,0,0,0,0,,,,
68353,Leveraging machine learning method to explore the neural mechanisms of cognitive dysfunction in participants with cardiovascular disease,Dr Sizhi Ai,The First Affiliated Hospital of Xinxiang Medical University,2021-03-29,2021-03,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/leveraging-machine-learning-method-to-explore-the-neural-mechanisms-of-cognitive-dysfunction-in-participants-with-cardiovascular-disease/,0,0,0,0,,0,0,0,0,0,,,,
68369,Female-specific reproductive factors and the development of Alzheimer's disease,Professor Dongshan Zhu,Shandong University,2021-02-08,2021-02,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/female-specific-reproductive-factors-and-the-development-of-alzheimers-disease/,0,0,0,0,,0,0,0,0,0,,,,
68376,Causal relationships between different exposures and major metabolic and cardiovascular diseases,Professor Huijie Zhang,Southern Medical University,2021-01-26,2021-01,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/causal-relationships-between-different-exposures-and-major-metabolic-and-cardiovascular-diseases/,0,0,0,0,,0,0,0,0,0,,,,
68382,Effects of environmental and behavioural factors on the development of aging brain via multi-modal imaging,Dr Lin Lan,Beijing University of Technology,2021-01-11,2021-01,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/effects-of-environmental-and-behavioural-factors-on-the-development-of-aging-brain-via-multi-modal-imaging/,0,0,0,0,,0,0,0,0,0,,,,
68395,Diet and risks of chronic diseases: Studying the associations and underlying mechanisms in China and UK,Dr Maria Kakkoura,University of Oxford,2021-02-22,2021-02,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/diet-and-risks-of-chronic-diseases-studying-the-associations-and-underlying-mechanisms-in-china-and-uk/,0,0,0,0,,0,0,0,0,0,,,,
68400,Towards a mechanistic understanding of lifestyle factors in common age-related diseases,Professor Mohammad Arfan Ikram,Erasmus MC,2021-03-16,2021-03,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/towards-a-mechanistic-understanding-of-lifestyle-factors-in-common-age-related-diseases/,0,0,0,0,,0,0,0,0,0,,,,
68416,The effect of genetic variants on pregnancy complications and its long term health outcomes,Professor Seung Mi Lee,Seoul National University,2021-02-22,2021-02,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-effect-of-genetic-variants-on-pregnancy-complications-and-its-long-term-health-outcomes/,0,0,0,0,,0,0,0,0,0,,,,
68428,Analyses of systemic ageing biomarkers related to retina via deep learning,Ms Haein Ju,Medi-Whale Inc.,2021-07-20,2021-07,2021,2021Q3,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/analyses-of-systemic-ageing-biomarkers-related-to-retina-via-deep-learning/,0,0,0,0,,0,0,0,0,0,,,,
68444,Research Analysis Platform | Live Test Application 1 (Full Basket),Caroline Clark,UK Biobank Ltd,,,,,,0,0,0,unmatched_schema27,,0,0,0,0,,0,0,0,0,0,,,,
68459,Statistical methods to investigate the regulatory and evolutionary forces shaping the genetics of human traits in diverse UK Biobank populations,Dr Steven Gazal,University of Southern California,2021-01-12,2021-01,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/statistical-methods-to-investigate-the-regulatory-and-evolutionary-forces-shaping-the-genetics-of-human-traits-in-diverse-uk-biobank-populations/,0,0,0,0,,0,0,0,0,0,,,,
68485,Genetic studies of age-related hearing loss,Dr Hongshun Wang,Nanjing Medical University,2021-06-22,2021-06,2021,2021Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genetic-studies-of-age-related-hearing-loss/,0,0,0,0,,0,0,0,0,0,,,,
68503,"Dietary lipids, genetic variants, and risks of cardiometabolic diseases in the UK Biobank study",Dr Yimin Zhao,Peking University Third Hospital,2021-03-09,2021-03,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/dietary-lipids-genetic-variants-and-risks-of-cardiometabolic-diseases-in-the-uk-biobank-study/,0,0,0,0,,0,0,0,0,0,,,,
68535,"The habitual dietary intake of people with Crohn's disease, case-control study",Miss Hanan Bukhari,University of Manchester,2021-02-02,2021-02,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-habitual-dietary-intake-of-people-with-crohns-disease-case-control-study/,0,0,0,0,,0,0,0,0,0,,,,
68542,Effect of genetic status on motor and non-motor symptoms and neuroimaging in Parkinson's Disease and other neurodegenerative diseases,Dr Ling Ling Chan,Singapore General Hospital,2021-03-22,2021-03,2021,2021Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/effect-of-genetic-status-on-motor-and-non-motor-symptoms-and-neuroimaging-in-parkinsons-disease-and-other-neurodegenerative-diseases/,0,0,0,0,,0,0,0,0,0,,,,
68574,WGS Sample Identification and Access,Dr Lucy Burkitt-Gray,UK Biobank Ltd,,,,,,0,0,0,unmatched_schema27,,0,0,0,0,,0,0,0,0,0,,,,
68588,Effects of skin-mediated signaling pathways on neurological and psychiatric disease,Dr David Fisher,Massachusetts General Hospital,2021-06-16,2021-06,2021,2021Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/effects-of-skin-mediated-signaling-pathways-on-neurological-and-psychiatric-disease/,0,0,0,0,,0,0,0,0,0,,,,
68590,Exploratory data analysis applied to the role of endocrine hormones and moderating effects in diabetes and cardiovascular disease within the UK Biobank participant cohort.,Dr Giles Oatley,Federation University Australia,2020-11-25,2020-11,2020,2020Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/exploratory-data-analysis-applied-to-the-role-of-endocrine-hormones-and-moderating-effects-in-diabetes-and-cardiovascular-disease-within-the-uk-biobank-participant-cohort/,0,0,0,0,,0,0,0,0,0,,,,
68601,"Large-scale whole genome sequencing of the UK Biobank cohort to generate and evaluate therapeutic hypotheses regarding targets, biomarkers and pathways implicated in disease",Dr Slave Petrovski,AstraZeneca AB,2020-10-22,2020-10,2020,2020Q4,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/large-scale-whole-genome-sequencing-of-the-uk-biobank-cohort-to-generate-and-evaluate-therapeutic-hypotheses-regarding-targets-biomarkers-and-pathways-implicated-in-disease-2/,0,0,0,0,,0,0,0,0,0,,,,
68640,"Exploring the possible risk factors of COVID-19 by combined genetic, functional genomic, clinical, and imaging data",Dr Ting Tian,Sun Yat-Sen University,2021-05-27,2021-05,2021,2021Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/exploring-the-possible-risk-factors-of-covid-19-by-combined-genetic-functional-genomic-clinical-and-imaging-data/,0,0,0,0,,0,0,0,0,0,,,,
68655,Distribution of fat-free mass and risk of mortality in general adult population and adults with comorbidities,Dr Ming Liu,Tianjin Medical University,2021-09-29,2021-09,2021,2021Q3,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/distribution-of-fat-free-mass-and-risk-of-mortality-in-general-adult-population-and-adults-with-comorbidities/,0,0,0,0,,0,0,0,0,0,,,,
68672,Improving polygenic risk scores derived from summary statistics of genome-wide association studies,Professor Lin Hou,Tsinghua University,2022-06-07,2022-06,2022,2022Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/improving-polygenic-risk-scores-derived-from-summary-statistics-of-genome-wide-association-studies/,0,0,0,0,,0,0,0,0,0,,,,
68686,Resilience to Diseases of Aging in the Descendants of Nonagenarians versus Controls,Dr Anna Bortnick,Albert Einstein College of Medicine,2022-02-01,2022-02,2022,2022Q1,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/resilience-to-diseases-of-aging-in-the-descendants-of-nonagenarians-versus-controls/,0,0,0,0,,0,0,0,0,0,,,,
68705,Evaluation of longitudinal quantitative biomarkers to assess for changes in cardiometabolic health,Dr Garry Choy,"Q Bio, Inc.",2021-04-20,2021-04,2021,2021Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/evaluation-of-longitudinal-quantitative-biomarkers-to-assess-for-changes-in-cardiometabolic-health/,0,0,0,0,,0,0,0,0,0,,,,
68722,The relationship and genetic association of high resting heart rate and myocardial remodeling,Miss Mengyao Qi,Xi'an Jiaotong University,2021-05-17,2021-05,2021,2021Q2,0,1,1,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-relationship-and-genetic-association-of-high-resting-heart-rate-and-myocardial-remodeling/,0,0,0,0,,0,0,0,0,0,,,,
