app_id,period,period_start,period_end,publication_count,any_publication,project_start_date,p1_existing_project_sample,original_stage3_classification,control_layer,regression_group_CONTROL_C0,regression_group_CONTROL_C01,regression_group_CONTROL_C03,regression_group_CONTROL_C05
63653,post24,2024-07-05,2026-07-04,0,0,2021-03-01,1,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
63669,pre24,2022-07-05,2024-07-04,0,0,2022-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63669,post24,2024-07-05,2026-07-04,0,0,2022-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63682,pre24,2022-07-05,2024-07-04,0,0,2021-01-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63682,post24,2024-07-05,2026-07-04,0,0,2021-01-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63719,pre24,2022-07-05,2024-07-04,0,0,2021-03-19,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63719,post24,2024-07-05,2026-07-04,0,0,2021-03-19,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63726,pre24,2022-07-05,2024-07-04,2,1,2020-07-09,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63726,post24,2024-07-05,2026-07-04,4,1,2020-07-09,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63735,pre24,2022-07-05,2024-07-04,1,1,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63735,post24,2024-07-05,2026-07-04,0,0,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63742,pre24,2022-07-05,2024-07-04,0,0,2021-03-30,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
63742,post24,2024-07-05,2026-07-04,0,0,2021-03-30,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
63757,pre24,2022-07-05,2024-07-04,0,0,2021-01-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63757,post24,2024-07-05,2026-07-04,0,0,2021-01-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63761,pre24,2022-07-05,2024-07-04,0,0,2021-03-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63761,post24,2024-07-05,2026-07-04,0,0,2021-03-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63774,pre24,2022-07-05,2024-07-04,0,0,2021-05-13,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
63774,post24,2024-07-05,2026-07-04,0,0,2021-05-13,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
63788,pre24,2022-07-05,2024-07-04,0,0,2021-03-19,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63788,post24,2024-07-05,2026-07-04,0,0,2021-03-19,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63790,pre24,2022-07-05,2024-07-04,1,1,2020-10-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63790,post24,2024-07-05,2026-07-04,0,0,2020-10-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63816,pre24,2022-07-05,2024-07-04,0,0,2020-08-07,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
63816,post24,2024-07-05,2026-07-04,0,0,2020-08-07,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
63837,pre24,2022-07-05,2024-07-04,0,0,2021-09-08,1,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
63837,post24,2024-07-05,2026-07-04,0,0,2021-09-08,1,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
63844,pre24,2022-07-05,2024-07-04,9,1,2020-09-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63844,post24,2024-07-05,2026-07-04,0,0,2020-09-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63871,pre24,2022-07-05,2024-07-04,0,0,2020-08-17,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
63871,post24,2024-07-05,2026-07-04,0,0,2020-08-17,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
63885,pre24,2022-07-05,2024-07-04,0,0,2021-02-23,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63885,post24,2024-07-05,2026-07-04,0,0,2021-02-23,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63939,pre24,2022-07-05,2024-07-04,0,0,2021-01-29,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63939,post24,2024-07-05,2026-07-04,0,0,2021-01-29,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63941,pre24,2022-07-05,2024-07-04,0,0,2021-11-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63941,post24,2024-07-05,2026-07-04,0,0,2021-11-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63956,pre24,2022-07-05,2024-07-04,0,0,2021-06-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63956,post24,2024-07-05,2026-07-04,0,0,2021-06-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63973,pre24,2022-07-05,2024-07-04,0,0,2021-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63973,post24,2024-07-05,2026-07-04,0,0,2021-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
63994,pre24,2022-07-05,2024-07-04,0,0,2020-09-29,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
63994,post24,2024-07-05,2026-07-04,0,0,2020-09-29,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64016,pre24,2022-07-05,2024-07-04,0,0,2021-01-14,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64016,post24,2024-07-05,2026-07-04,0,0,2021-01-14,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64028,pre24,2022-07-05,2024-07-04,0,0,2021-01-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64028,post24,2024-07-05,2026-07-04,0,0,2021-01-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64037,pre24,2022-07-05,2024-07-04,0,0,2020-11-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64037,post24,2024-07-05,2026-07-04,0,0,2020-11-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64044,pre24,2022-07-05,2024-07-04,0,0,2021-03-22,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64044,post24,2024-07-05,2026-07-04,0,0,2021-03-22,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64059,pre24,2022-07-05,2024-07-04,0,0,2020-10-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64059,post24,2024-07-05,2026-07-04,0,0,2020-10-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64071,pre24,2022-07-05,2024-07-04,0,0,2021-10-26,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64071,post24,2024-07-05,2026-07-04,0,0,2021-10-26,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64085,pre24,2022-07-05,2024-07-04,0,0,2020-11-10,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64085,post24,2024-07-05,2026-07-04,0,0,2020-11-10,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64102,pre24,2022-07-05,2024-07-04,0,0,2021-01-11,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64102,post24,2024-07-05,2026-07-04,2,1,2021-01-11,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64118,pre24,2022-07-05,2024-07-04,0,0,2021-03-22,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64118,post24,2024-07-05,2026-07-04,0,0,2021-03-22,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64211,pre24,2022-07-05,2024-07-04,0,0,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64211,post24,2024-07-05,2026-07-04,0,0,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64253,pre24,2022-07-05,2024-07-04,0,0,2020-09-16,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64253,post24,2024-07-05,2026-07-04,1,1,2020-09-16,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64276,pre24,2022-07-05,2024-07-04,0,0,2021-06-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64276,post24,2024-07-05,2026-07-04,0,0,2021-06-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64314,pre24,2022-07-05,2024-07-04,0,0,2020-10-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64314,post24,2024-07-05,2026-07-04,0,0,2020-10-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64333,pre24,2022-07-05,2024-07-04,0,0,2021-03-30,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64333,post24,2024-07-05,2026-07-04,0,0,2021-03-30,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64351,pre24,2022-07-05,2024-07-04,2,1,2020-11-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64351,post24,2024-07-05,2026-07-04,1,1,2020-11-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64367,pre24,2022-07-05,2024-07-04,0,0,2021-01-25,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64367,post24,2024-07-05,2026-07-04,0,0,2021-01-25,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64379,pre24,2022-07-05,2024-07-04,0,0,2020-10-06,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64379,post24,2024-07-05,2026-07-04,0,0,2020-10-06,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64403,pre24,2022-07-05,2024-07-04,0,0,2021-03-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64403,post24,2024-07-05,2026-07-04,0,0,2021-03-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64426,pre24,2022-07-05,2024-07-04,5,1,2021-07-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64426,post24,2024-07-05,2026-07-04,9,1,2021-07-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64442,pre24,2022-07-05,2024-07-04,0,0,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64442,post24,2024-07-05,2026-07-04,0,0,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64457,pre24,2022-07-05,2024-07-04,1,1,2021-07-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64457,post24,2024-07-05,2026-07-04,3,1,2021-07-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64474,pre24,2022-07-05,2024-07-04,0,0,2021-06-21,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64474,post24,2024-07-05,2026-07-04,0,0,2021-06-21,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64488,pre24,2022-07-05,2024-07-04,0,0,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64488,post24,2024-07-05,2026-07-04,0,0,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64555,pre24,2022-07-05,2024-07-04,6,1,2021-01-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64555,post24,2024-07-05,2026-07-04,11,1,2021-01-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64572,pre24,2022-07-05,2024-07-04,0,0,2021-06-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64572,post24,2024-07-05,2026-07-04,0,0,2021-06-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64586,pre24,2022-07-05,2024-07-04,0,0,2020-09-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64586,post24,2024-07-05,2026-07-04,1,1,2020-09-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64593,pre24,2022-07-05,2024-07-04,0,0,2020-11-10,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64593,post24,2024-07-05,2026-07-04,0,0,2020-11-10,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64615,pre24,2022-07-05,2024-07-04,0,0,2020-10-18,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64615,post24,2024-07-05,2026-07-04,1,1,2020-10-18,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64636,pre24,2022-07-05,2024-07-04,0,0,2021-09-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64636,post24,2024-07-05,2026-07-04,0,0,2021-09-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64643,pre24,2022-07-05,2024-07-04,0,0,2022-03-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64643,post24,2024-07-05,2026-07-04,0,0,2022-03-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64658,pre24,2022-07-05,2024-07-04,0,0,2021-01-11,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64658,post24,2024-07-05,2026-07-04,0,0,2021-01-11,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64662,pre24,2022-07-05,2024-07-04,0,0,2020-09-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64662,post24,2024-07-05,2026-07-04,0,0,2020-09-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64670,pre24,2022-07-05,2024-07-04,0,0,2020-09-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64670,post24,2024-07-05,2026-07-04,0,0,2020-09-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64689,pre24,2022-07-05,2024-07-04,6,1,2021-07-14,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64689,post24,2024-07-05,2026-07-04,1,1,2021-07-14,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64708,pre24,2022-07-05,2024-07-04,0,0,2021-02-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64708,post24,2024-07-05,2026-07-04,0,0,2021-02-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64712,pre24,2022-07-05,2024-07-04,0,0,2020-10-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64712,post24,2024-07-05,2026-07-04,0,0,2020-10-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64749,pre24,2022-07-05,2024-07-04,0,0,2021-06-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64749,post24,2024-07-05,2026-07-04,0,0,2021-06-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64754,pre24,2022-07-05,2024-07-04,4,1,2021-05-05,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64754,post24,2024-07-05,2026-07-04,0,0,2021-05-05,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64765,pre24,2022-07-05,2024-07-04,0,0,2021-06-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64765,post24,2024-07-05,2026-07-04,0,0,2021-06-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64777,pre24,2022-07-05,2024-07-04,0,0,2020-08-24,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64777,post24,2024-07-05,2026-07-04,0,0,2020-08-24,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64796,pre24,2022-07-05,2024-07-04,0,0,2021-02-22,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64796,post24,2024-07-05,2026-07-04,0,0,2021-02-22,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64806,pre24,2022-07-05,2024-07-04,2,1,2021-01-11,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
64806,post24,2024-07-05,2026-07-04,0,0,2021-01-11,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
64810,pre24,2022-07-05,2024-07-04,0,0,2020-11-26,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64810,post24,2024-07-05,2026-07-04,0,0,2020-11-26,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64823,pre24,2022-07-05,2024-07-04,4,1,2021-03-01,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64823,post24,2024-07-05,2026-07-04,2,1,2021-03-01,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64852,pre24,2022-07-05,2024-07-04,0,0,2020-11-09,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64852,post24,2024-07-05,2026-07-04,0,0,2020-11-09,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64868,pre24,2022-07-05,2024-07-04,0,0,2021-01-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64868,post24,2024-07-05,2026-07-04,0,0,2021-01-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64875,pre24,2022-07-05,2024-07-04,3,1,2021-07-05,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64875,post24,2024-07-05,2026-07-04,2,1,2021-07-05,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64881,pre24,2022-07-05,2024-07-04,0,0,2020-12-04,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64881,post24,2024-07-05,2026-07-04,0,0,2020-12-04,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64899,pre24,2022-07-05,2024-07-04,0,0,2021-01-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64899,post24,2024-07-05,2026-07-04,0,0,2021-01-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64909,pre24,2022-07-05,2024-07-04,0,0,2021-03-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64909,post24,2024-07-05,2026-07-04,0,0,2021-03-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64921,pre24,2022-07-05,2024-07-04,0,0,2021-10-19,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64921,post24,2024-07-05,2026-07-04,0,0,2021-10-19,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64945,pre24,2022-07-05,2024-07-04,0,0,2021-03-01,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64945,post24,2024-07-05,2026-07-04,0,0,2021-03-01,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
64966,pre24,2022-07-05,2024-07-04,0,0,2021-09-14,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64966,post24,2024-07-05,2026-07-04,0,0,2021-09-14,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64978,pre24,2022-07-05,2024-07-04,0,0,2020-11-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64978,post24,2024-07-05,2026-07-04,0,0,2020-11-25,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64984,pre24,2022-07-05,2024-07-04,0,0,2020-09-29,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64984,post24,2024-07-05,2026-07-04,1,1,2020-09-29,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64997,pre24,2022-07-05,2024-07-04,0,0,2020-10-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
64997,post24,2024-07-05,2026-07-04,0,0,2020-10-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65004,pre24,2022-07-05,2024-07-04,0,0,2020-07-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65004,post24,2024-07-05,2026-07-04,0,0,2020-07-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65027,pre24,2022-07-05,2024-07-04,0,0,2021-10-18,1,ALREADY_RAP_BOUND,C0,control,control,control,control
65027,post24,2024-07-05,2026-07-04,0,0,2021-10-18,1,ALREADY_RAP_BOUND,C0,control,control,control,control
65036,pre24,2022-07-05,2024-07-04,1,1,2021-02-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65036,post24,2024-07-05,2026-07-04,3,1,2021-02-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65043,pre24,2022-07-05,2024-07-04,0,0,2021-03-18,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65043,post24,2024-07-05,2026-07-04,0,0,2021-03-18,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65070,pre24,2022-07-05,2024-07-04,1,1,2021-03-11,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
65070,post24,2024-07-05,2026-07-04,1,1,2021-03-11,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
65091,pre24,2022-07-05,2024-07-04,0,0,2022-03-31,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65091,post24,2024-07-05,2026-07-04,0,0,2022-03-31,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65101,pre24,2022-07-05,2024-07-04,1,1,2020-09-04,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
65101,post24,2024-07-05,2026-07-04,0,0,2020-09-04,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
65138,pre24,2022-07-05,2024-07-04,0,0,2021-03-30,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
65138,post24,2024-07-05,2026-07-04,0,0,2021-03-30,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
65155,pre24,2022-07-05,2024-07-04,0,0,2021-01-12,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65155,post24,2024-07-05,2026-07-04,2,1,2021-01-12,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65186,pre24,2022-07-05,2024-07-04,0,0,2021-02-02,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65186,post24,2024-07-05,2026-07-04,0,0,2021-02-02,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65206,pre24,2022-07-05,2024-07-04,5,1,2021-03-09,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
65206,post24,2024-07-05,2026-07-04,2,1,2021-03-09,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
65210,pre24,2022-07-05,2024-07-04,2,1,2021-06-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65210,post24,2024-07-05,2026-07-04,0,0,2021-06-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65223,pre24,2022-07-05,2024-07-04,1,1,2021-01-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65223,post24,2024-07-05,2026-07-04,0,0,2021-01-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65252,pre24,2022-07-05,2024-07-04,0,0,2021-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65252,post24,2024-07-05,2026-07-04,0,0,2021-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65268,pre24,2022-07-05,2024-07-04,0,0,2020-09-02,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65268,post24,2024-07-05,2026-07-04,0,0,2020-09-02,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65275,pre24,2022-07-05,2024-07-04,2,1,2021-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65275,post24,2024-07-05,2026-07-04,1,1,2021-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65299,pre24,2022-07-05,2024-07-04,1,1,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65299,post24,2024-07-05,2026-07-04,0,0,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65321,pre24,2022-07-05,2024-07-04,1,1,2021-01-12,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65321,post24,2024-07-05,2026-07-04,0,0,2021-01-12,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65332,pre24,2022-07-05,2024-07-04,0,0,2020-11-25,1,UNCLEAR,C3,excluded_unclear,excluded_unclear,control_overlap_original_unclear,control_overlap_original_unclear
65332,post24,2024-07-05,2026-07-04,1,1,2020-11-25,1,UNCLEAR,C3,excluded_unclear,excluded_unclear,control_overlap_original_unclear,control_overlap_original_unclear
65397,pre24,2022-07-05,2024-07-04,3,1,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65397,post24,2024-07-05,2026-07-04,1,1,2021-01-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
65418,pre24,2022-07-05,2024-07-04,0,0,2021-05-17,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
65418,post24,2024-07-05,2026-07-04,0,0,2021-05-17,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
65425,pre24,2022-07-05,2024-07-04,0,0,2021-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
